,nome,estado
422454,Gladson Cameli,AC
367575,Gladson Cameli,AC
1293410,Jorge Viana,AC
361748,Mara Rocha,AC
388608,Gladson Cameli,AC
1282099,Gladson Cameli,AC
891460,Gladson Cameli,AC
633025,Jorge Viana,AC
766835,Gladson Cameli,AC
291518,Mara Rocha,AC
1228711,Gladson Cameli,AC
292901,Gladson Cameli,AC
1204413,Gladson Cameli,AC
1164965,Gladson Cameli,AC
80913,Nulo,AC
1064511,Gladson Cameli,AC
914264,Gladson Cameli,AC
1380812,Gladson Cameli,AC
1201825,Gladson Cameli,AC
721611,Jorge Viana,AC
1152586,Gladson Cameli,AC
267709,Mara Rocha,AC
311222,Gladson Cameli,AC
1163600,Nulo,AC
1112385,Gladson Cameli,AC
700713,Petecão,AC
64457,Gladson Cameli,AC
224892,Gladson Cameli,AC
1110000,Gladson Cameli,AC
1195362,Branco,AC
102791,Gladson Cameli,AC
296858,Mara Rocha,AC
759133,Petecão,AC
84913,Gladson Cameli,AC
934675,Gladson Cameli,AC
523353,Jorge Viana,AC
1233819,Gladson Cameli,AC
54818,Gladson Cameli,AC
582566,Mara Rocha,AC
817268,Mara Rocha,AC
72583,Gladson Cameli,AC
1052006,Jorge Viana,AC
1112401,Gladson Cameli,AC
699682,Jorge Viana,AC
866070,Gladson Cameli,AC
134585,Mara Rocha,AC
474483,Gladson Cameli,AC
56836,Gladson Cameli,AC
343951,Gladson Cameli,AC
655592,Gladson Cameli,AC
163259,Jorge Viana,AC
1225922,Gladson Cameli,AC
124263,Jorge Viana,AC
968278,Gladson Cameli,AC
800562,Mara Rocha,AC
1129334,Jorge Viana,AC
392571,Jorge Viana,AC
713225,Nulo,AC
639718,Petecão,AC
367700,Jorge Viana,AC
1341785,Gladson Cameli,AC
1027485,Gladson Cameli,AC
1273136,Jorge Viana,AC
242113,Gladson Cameli,AC
1299945,Gladson Cameli,AC
1074224,Jorge Viana,AC
368879,Gladson Cameli,AC
223506,Gladson Cameli,AC
1183437,Gladson Cameli,AC
90388,Mara Rocha,AC
788605,Gladson Cameli,AC
8352,Petecão,AC
1340866,Jorge Viana,AC
1346663,Gladson Cameli,AC
1111718,Nulo,AC
86006,Gladson Cameli,AC
1147855,Gladson Cameli,AC
1086553,Gladson Cameli,AC
1056089,Jorge Viana,AC
947158,Gladson Cameli,AC
501575,Jorge Viana,AC
931715,Gladson Cameli,AC
159734,Gladson Cameli,AC
50194,Gladson Cameli,AC
535961,Mara Rocha,AC
1044414,Gladson Cameli,AC
968783,Gladson Cameli,AC
41570,Mara Rocha,AC
617687,Gladson Cameli,AC
588384,Jorge Viana,AC
657038,Branco,AC
1213147,Jorge Viana,AC
1250273,Gladson Cameli,AC
694574,Gladson Cameli,AC
479811,Branco,AC
48970,Gladson Cameli,AC
275007,Jorge Viana,AC
272952,Gladson Cameli,AC
648076,Jorge Viana,AC
388105,Jorge Viana,AC
668571,Gladson Cameli,AC
1364919,Branco,AC
321267,Jorge Viana,AC
1038741,Gladson Cameli,AC
167219,Gladson Cameli,AC
1092099,Gladson Cameli,AC
1155521,Gladson Cameli,AC
926939,Gladson Cameli,AC
628547,Gladson Cameli,AC
1314252,Petecão,AC
880822,Jorge Viana,AC
163412,Jorge Viana,AC
676899,Mara Rocha,AC
1155413,Mara Rocha,AC
806955,Jorge Viana,AC
435650,Gladson Cameli,AC
82694,Gladson Cameli,AC
821339,Gladson Cameli,AC
1190194,Gladson Cameli,AC
422060,Gladson Cameli,AC
656501,Gladson Cameli,AC
1088416,Gladson Cameli,AC
939497,Gladson Cameli,AC
136684,Branco,AC
829541,Gladson Cameli,AC
1024429,Gladson Cameli,AC
307606,Petecão,AC
1211826,Gladson Cameli,AC
50738,Jorge Viana,AC
1183739,Gladson Cameli,AC
227497,Mara Rocha,AC
723731,Gladson Cameli,AC
1213151,Gladson Cameli,AC
1165241,Gladson Cameli,AC
660786,Petecão,AC
968794,Jorge Viana,AC
394968,Marcio Bittar,AC
915781,Gladson Cameli,AC
1347513,Jorge Viana,AC
264899,Nulo,AC
363613,Mara Rocha,AC
