,nome,estado
3854012,Jair Bolsonaro,PA
4861860,Lula,PA
1843535,Branco,PA
4652862,Branco,PA
855251,Lula,PA
948995,Jair Bolsonaro,PA
4817866,Lula,PA
4249711,Jair Bolsonaro,PA
3703969,Jair Bolsonaro,PA
737026,Lula,PA
1241917,Jair Bolsonaro,PA
2889385,Jair Bolsonaro,PA
3507146,Lula,PA
4375214,Lula,PA
1408082,Jair Bolsonaro,PA
1084316,Jair Bolsonaro,PA
1885842,Jair Bolsonaro,PA
3696480,Lula,PA
1306899,Jair Bolsonaro,PA
560092,Jair Bolsonaro,PA
2775435,Jair Bolsonaro,PA
2353556,Jair Bolsonaro,PA
3185619,Jair Bolsonaro,PA
3592801,Jair Bolsonaro,PA
795413,Lula,PA
2206524,Jair Bolsonaro,PA
3672521,Lula,PA
5039300,Jair Bolsonaro,PA
2221590,Lula,PA
4376738,Lula,PA
962237,Jair Bolsonaro,PA
563209,Jair Bolsonaro,PA
2021107,Nulo,PA
715440,Jair Bolsonaro,PA
2036775,Lula,PA
2403193,Lula,PA
2294766,Lula,PA
2807695,Lula,PA
2394468,Lula,PA
4603610,Lula,PA
3016211,Lula,PA
2595248,Jair Bolsonaro,PA
2599987,Lula,PA
812877,Lula,PA
1651174,Jair Bolsonaro,PA
2933867,Jair Bolsonaro,PA
3791545,Lula,PA
4022550,Jair Bolsonaro,PA
973832,Jair Bolsonaro,PA
2355331,Lula,PA
3457227,Jair Bolsonaro,PA
2621868,Lula,PA
3415698,Jair Bolsonaro,PA
3338779,Lula,PA
1471168,Lula,PA
3726161,Jair Bolsonaro,PA
544805,Jair Bolsonaro,PA
1693074,Lula,PA
985531,Branco,PA
2483836,Jair Bolsonaro,PA
4097653,Lula,PA
3677736,Lula,PA
2305269,Lula,PA
3722606,Lula,PA
1683512,Lula,PA
3992258,Lula,PA
4654273,Lula,PA
719877,Lula,PA
3073755,Lula,PA
845957,Lula,PA
3346727,Nulo,PA
2263625,Jair Bolsonaro,PA
559129,Jair Bolsonaro,PA
2194023,Jair Bolsonaro,PA
1093396,Lula,PA
4493247,Lula,PA
2489293,Lula,PA
1433343,Lula,PA
1394476,Jair Bolsonaro,PA
511874,Lula,PA
3655613,Lula,PA
1021258,Lula,PA
1597517,Lula,PA
2843907,Lula,PA
1240200,Lula,PA
4213555,Lula,PA
413878,Jair Bolsonaro,PA
3529322,Jair Bolsonaro,PA
4919965,Lula,PA
2813889,Lula,PA
1201758,Jair Bolsonaro,PA
3869115,Jair Bolsonaro,PA
910162,Lula,PA
1803377,Lula,PA
607899,Lula,PA
3760716,Jair Bolsonaro,PA
3732792,Jair Bolsonaro,PA
4757428,Lula,PA
1438299,Lula,PA
4874755,Jair Bolsonaro,PA
2900205,Jair Bolsonaro,PA
2282846,Jair Bolsonaro,PA
940934,Lula,PA
2947780,Lula,PA
4262309,Lula,PA
2723419,Lula,PA
4129205,Jair Bolsonaro,PA
3036407,Lula,PA
4463713,Jair Bolsonaro,PA
3941640,Nulo,PA
2542211,Jair Bolsonaro,PA
2814770,Nulo,PA
957460,Lula,PA
1831351,Lula,PA
2584528,Jair Bolsonaro,PA
3457237,Jair Bolsonaro,PA
2842251,Jair Bolsonaro,PA
669058,Jair Bolsonaro,PA
937898,Jair Bolsonaro,PA
1939510,Lula,PA
697014,Lula,PA
2111027,Lula,PA
4807082,Jair Bolsonaro,PA
4897114,Lula,PA
3838814,Lula,PA
1207731,Jair Bolsonaro,PA
1010588,Jair Bolsonaro,PA
1058544,Lula,PA
4668475,Nulo,PA
2436011,Jair Bolsonaro,PA
1584550,Jair Bolsonaro,PA
590305,Lula,PA
3008617,Lula,PA
1874337,Lula,PA
4622169,Lula,PA
3989822,Jair Bolsonaro,PA
1844283,Lula,PA
2318897,Lula,PA
1543107,Jair Bolsonaro,PA
2693804,Jair Bolsonaro,PA
1182180,Lula,PA
3743723,Jair Bolsonaro,PA
4641966,Lula,PA
4595354,Jair Bolsonaro,PA
1772393,Lula,PA
1086807,Jair Bolsonaro,PA
2921724,Lula,PA
1499796,Lula,PA
1991839,Jair Bolsonaro,PA
1317838,Lula,PA
2841339,Lula,PA
573450,Lula,PA
2484146,Jair Bolsonaro,PA
1590079,Jair Bolsonaro,PA
2731246,Lula,PA
4729623,Jair Bolsonaro,PA
2894233,Lula,PA
1657792,Lula,PA
