,nome,estado
530440,Jaqueline Cassol,RO
780982,Jaqueline Cassol,RO
774338,Dra Rosangela Lázaro,RO
847068,Jaime Bagattoli,RO
75163,Nulo,RO
1290470,Jaqueline Cassol,RO
633768,Mariana Carvalho,RO
912578,Branco,RO
489907,Jaime Bagattoli,RO
480744,Branco,RO
1079429,Jaime Bagattoli,RO
1001500,Expedito Junior,RO
469531,Nulo,RO
41349,Jaime Bagattoli,RO
1145654,Expedito Junior,RO
1327552,Jaqueline Cassol,RO
278863,Mariana Carvalho,RO
613288,Mariana Carvalho,RO
141961,Mariana Carvalho,RO
474474,Expedito Junior,RO
471972,Expedito Junior,RO
1172098,Nulo,RO
254513,Jaime Bagattoli,RO
320318,Mariana Carvalho,RO
1289116,Mariana Carvalho,RO
179911,Nulo,RO
947947,Nulo,RO
1277259,Branco,RO
1348081,Jaime Bagattoli,RO
1005334,Expedito Junior,RO
297976,Jaime Bagattoli,RO
176728,Expedito Junior,RO
603923,Expedito Junior,RO
1280957,Mariana Carvalho,RO
426898,Mariana Carvalho,RO
1318029,Jaime Bagattoli,RO
781266,Mariana Carvalho,RO
1176276,Jaime Bagattoli,RO
1093832,Branco,RO
708446,Nulo,RO
977861,Mariana Carvalho,RO
366157,Expedito Junior,RO
256141,Jaime Bagattoli,RO
486332,Jaime Bagattoli,RO
342079,Jaime Bagattoli,RO
1351767,Mariana Carvalho,RO
272977,Jaime Bagattoli,RO
1252814,Dra Rosangela Lázaro,RO
229471,Acir Gurgacz,RO
710894,Mariana Carvalho,RO
120102,Jaime Bagattoli,RO
1350806,Nulo,RO
1185749,Jaime Bagattoli,RO
569914,Jaqueline Cassol,RO
840210,Nulo,RO
253244,Jaime Bagattoli,RO
957246,Mariana Carvalho,RO
1103118,Mariana Carvalho,RO
477169,Nulo,RO
853107,Mariana Carvalho,RO
809016,Jaqueline Cassol,RO
780136,Jaime Bagattoli,RO
202933,Mariana Carvalho,RO
1002503,Jaqueline Cassol,RO
