,nome,estado
1156244,Alan Rick,AC
15013,Branco,AC
536663,Branco,AC
1356929,Alan Rick,AC
283686,Alan Rick,AC
1270192,Alan Rick,AC
347944,Nulo,AC
468021,Nazaré Araújo,AC
1354448,Marcia Bittar,AC
492593,Ney Amorim,AC
603500,Ney Amorim,AC
942036,Nazaré Araújo,AC
1345671,Dr. Jenilson Leite,AC
109306,Dr. Jenilson Leite,AC
852516,Alan Rick,AC
1004839,Alan Rick,AC
858797,Dra. Vanda Milani,AC
1212508,Alan Rick,AC
1243975,Branco,AC
249201,Alan Rick,AC
354874,Alan Rick,AC
333369,Alan Rick,AC
950941,Alan Rick,AC
289497,Nulo,AC
494027,Alan Rick,AC
656059,Dra. Vanda Milani,AC
157272,Alan Rick,AC
539039,Ney Amorim,AC
1284454,Alan Rick,AC
1354111,Alan Rick,AC
156097,Alan Rick,AC
795656,Nulo,AC
1324508,Dra. Vanda Milani,AC
61274,Ney Amorim,AC
281299,Alan Rick,AC
75662,Nazaré Araújo,AC
738264,Ney Amorim,AC
53642,Ney Amorim,AC
1027316,Alan Rick,AC
118610,Dra. Vanda Milani,AC
108231,Dr. Jenilson Leite,AC
73325,Alan Rick,AC
822893,Marcia Bittar,AC
272352,Alan Rick,AC
616941,Dr. Jenilson Leite,AC
1371188,Dra. Vanda Milani,AC
502116,Branco,AC
583049,Dra. Vanda Milani,AC
1178208,Alan Rick,AC
97692,Ney Amorim,AC
1302827,Branco,AC
414363,Alan Rick,AC
1175234,Dr. Jenilson Leite,AC
845286,Ney Amorim,AC
1161923,Alan Rick,AC
1366954,Ney Amorim,AC
717163,Alan Rick,AC
536902,Branco,AC
658959,Alan Rick,AC
850218,Dra. Vanda Milani,AC
1189086,Alan Rick,AC
530133,Dr. Jenilson Leite,AC
821207,Alan Rick,AC
274368,Alan Rick,AC
1264108,Ney Amorim,AC
1318351,Alan Rick,AC
1166752,Nazaré Araújo,AC
1194536,Alan Rick,AC
877519,Ney Amorim,AC
577055,Branco,AC
524513,Alan Rick,AC
822256,Nazaré Araújo,AC
495734,Ney Amorim,AC
2118,Dr. Jenilson Leite,AC
392260,Alan Rick,AC
366197,Alan Rick,AC
261879,Dr. Jenilson Leite,AC
1052643,Ney Amorim,AC
960937,Nazaré Araújo,AC
183935,Alan Rick,AC
1330744,Alan Rick,AC
1006544,Alan Rick,AC
1289402,Dra. Vanda Milani,AC
696202,Dr. Jenilson Leite,AC
1001952,Branco,AC
150503,Alan Rick,AC
947695,Alan Rick,AC
397775,Marcia Bittar,AC
349246,Nulo,AC
621426,Ney Amorim,AC
937092,Alan Rick,AC
1250015,Dr. Jenilson Leite,AC
657853,Marcia Bittar,AC
1333038,Alan Rick,AC
1167909,Dr. Jenilson Leite,AC
520069,Ney Amorim,AC
1380903,Ney Amorim,AC
1006362,Alan Rick,AC
876586,Ney Amorim,AC
412042,Ney Amorim,AC
982259,Alan Rick,AC
401282,Marcia Bittar,AC
724609,Alan Rick,AC
444415,Alan Rick,AC
483145,Ney Amorim,AC
1339673,Alan Rick,AC
545131,Nulo,AC
1158767,Alan Rick,AC
238173,Nulo,AC
720636,Alan Rick,AC
210894,Ney Amorim,AC
790099,Dr. Jenilson Leite,AC
568190,Ney Amorim,AC
1094218,Alan Rick,AC
1218456,Alan Rick,AC
665863,Branco,AC
1011234,Dra. Vanda Milani,AC
773311,Nulo,AC
705894,Marcia Bittar,AC
755764,Nazaré Araújo,AC
875158,Nazaré Araújo,AC
969963,Dra. Vanda Milani,AC
820000,Nazaré Araújo,AC
135603,Alan Rick,AC
1345216,Nazaré Araújo,AC
1160399,Alan Rick,AC
635586,Alan Rick,AC
413662,Ney Amorim,AC
500863,Marcia Bittar,AC
1217322,Alan Rick,AC
410776,Alan Rick,AC
226312,Nulo,AC
1148984,Alan Rick,AC
22167,Alan Rick,AC
350298,Alan Rick,AC
707769,Ney Amorim,AC
1014167,Alan Rick,AC
328434,Ney Amorim,AC
804597,Dr. Jenilson Leite,AC
888312,Marcia Bittar,AC
610405,Ney Amorim,AC
1069877,Alan Rick,AC
975747,Nazaré Araújo,AC
1091638,Alan Rick,AC
772878,Dra. Vanda Milani,AC
234519,Dr. Jenilson Leite,AC
1325629,Dr. Jenilson Leite,AC
1135218,Alan Rick,AC
182190,Alan Rick,AC
703030,Nulo,AC
601096,Dr. Jenilson Leite,AC
986080,Alan Rick,AC
605609,Nulo,AC
28750,Dra. Vanda Milani,AC
524065,Dra. Vanda Milani,AC
1247198,Alan Rick,AC
388339,Branco,AC
65975,Dra. Vanda Milani,AC
1055206,Dr. Jenilson Leite,AC
41985,Ney Amorim,AC
107997,Ney Amorim,AC
1044190,Dr. Jenilson Leite,AC
104299,Dr. Jenilson Leite,AC
134156,Alan Rick,AC
1217158,Alan Rick,AC
710373,Dr. Jenilson Leite,AC
740563,Ney Amorim,AC
509335,Nazaré Araújo,AC
721886,Ney Amorim,AC
401828,Dr. Jenilson Leite,AC
858207,Branco,AC
830942,Alan Rick,AC
1110267,Dr. Jenilson Leite,AC
880609,Branco,AC
1320946,Nulo,AC
802799,Marcia Bittar,AC
792154,Nulo,AC
43616,Alan Rick,AC
151172,Alan Rick,AC
877611,Dra. Vanda Milani,AC
57618,Alan Rick,AC
231934,Marcia Bittar,AC
1135495,Alan Rick,AC
728088,Alan Rick,AC
672674,Alan Rick,AC
638451,Alan Rick,AC
534094,Alan Rick,AC
392889,Nazaré Araújo,AC
586495,Alan Rick,AC
1285202,Nulo,AC
729649,Ney Amorim,AC
1372588,Ney Amorim,AC
404792,Ney Amorim,AC
168923,Dra. Vanda Milani,AC
412538,Nulo,AC
381236,Alan Rick,AC
1016419,Ney Amorim,AC
1147573,Ney Amorim,AC
373747,Alan Rick,AC
1367990,Marcia Bittar,AC
861005,Alan Rick,AC
595975,Dr. Jenilson Leite,AC
304342,Alan Rick,AC
810125,Ney Amorim,AC
462554,Ney Amorim,AC
1081578,Marcia Bittar,AC
680914,Alan Rick,AC
878419,Marcia Bittar,AC
1260637,Alan Rick,AC
483324,Ney Amorim,AC
795263,Dr. Jenilson Leite,AC
392565,Nulo,AC
1230304,Alan Rick,AC
1210480,Ney Amorim,AC
677025,Ney Amorim,AC
1240312,Dr. Jenilson Leite,AC
1187711,Alan Rick,AC
562624,Alan Rick,AC
722231,Marcia Bittar,AC
428848,Dr. Jenilson Leite,AC
1121788,Dra. Vanda Milani,AC
73692,Nulo,AC
1345202,Ney Amorim,AC
925749,Marcia Bittar,AC
1046673,Alan Rick,AC
1113939,Nazaré Araújo,AC
1119684,Nazaré Araújo,AC
598696,Alan Rick,AC
281469,Dr. Jenilson Leite,AC
505354,Alan Rick,AC
45131,Branco,AC
786252,Ney Amorim,AC
534294,Marcia Bittar,AC
619310,Nazaré Araújo,AC
775818,Alan Rick,AC
1285903,Alan Rick,AC
781220,Alan Rick,AC
872419,Alan Rick,AC
1238953,Branco,AC
943143,Nulo,AC
472772,Ney Amorim,AC
882433,Alan Rick,AC
1337258,Alan Rick,AC
496706,Dr. Jenilson Leite,AC
1105787,Alan Rick,AC
589896,Alan Rick,AC
466220,Ney Amorim,AC
919262,Nazaré Araújo,AC
798174,Alan Rick,AC
579033,Dr. Jenilson Leite,AC
447028,Ney Amorim,AC
739061,Marcia Bittar,AC
1242407,Alan Rick,AC
159954,Branco,AC
1969,Nazaré Araújo,AC
561289,Alan Rick,AC
1251755,Alan Rick,AC
64682,Alan Rick,AC
12257,Marcia Bittar,AC
311670,Nulo,AC
808499,Marcia Bittar,AC
986408,Ney Amorim,AC
941394,Nazaré Araújo,AC
466440,Alan Rick,AC
1101467,Dr. Jenilson Leite,AC
1157640,Alan Rick,AC
950027,Alan Rick,AC
301402,Dr. Jenilson Leite,AC
1365145,Alan Rick,AC
583144,Alan Rick,AC
165979,Ney Amorim,AC
1060700,Dr. Jenilson Leite,AC
761876,Alan Rick,AC
690600,Alan Rick,AC
171662,Dr. Jenilson Leite,AC
25112,Dr. Jenilson Leite,AC
523277,Ney Amorim,AC
707503,Nulo,AC
1021989,Dr. Jenilson Leite,AC
1045441,Alan Rick,AC
788414,Alan Rick,AC
825371,Alan Rick,AC
1355449,Marcia Bittar,AC
496705,Alan Rick,AC
1053446,Sanderson Moura,AC
319625,Marcia Bittar,AC
65431,Dr. Jenilson Leite,AC
1352664,Dr. Jenilson Leite,AC
1341813,Ney Amorim,AC
858461,Nazaré Araújo,AC
992543,Alan Rick,AC
1025617,Alan Rick,AC
413848,Dr. Jenilson Leite,AC
92771,Nulo,AC
969657,Marcia Bittar,AC
1169866,Nulo,AC
43901,Alan Rick,AC
1258525,Dr. Jenilson Leite,AC
167650,Dra. Vanda Milani,AC
1092768,Ney Amorim,AC
35985,Dr. Jenilson Leite,AC
1246173,Alan Rick,AC
971094,Ney Amorim,AC
814006,Branco,AC
562015,Dra. Vanda Milani,AC
412554,Nulo,AC
1067463,Ney Amorim,AC
608829,Nazaré Araújo,AC
839606,Alan Rick,AC
460609,Alan Rick,AC
490779,Ney Amorim,AC
20607,Dra. Vanda Milani,AC
1085143,Dr. Jenilson Leite,AC
126269,Alan Rick,AC
879558,Ney Amorim,AC
1316216,Alan Rick,AC
469501,Nazaré Araújo,AC
767945,Nazaré Araújo,AC
272373,Nazaré Araújo,AC
371066,Ney Amorim,AC
1163600,Nulo,AC
462250,Nazaré Araújo,AC
996570,Nazaré Araújo,AC
867675,Dra. Vanda Milani,AC
305998,Ney Amorim,AC
589390,Ney Amorim,AC
918151,Alan Rick,AC
1325647,Alan Rick,AC
815275,Dra. Vanda Milani,AC
548584,Alan Rick,AC
545152,Alan Rick,AC
721241,Marcia Bittar,AC
504274,Alan Rick,AC
861022,Dr. Jenilson Leite,AC
101945,Dr. Jenilson Leite,AC
1327975,Alan Rick,AC
473989,Alan Rick,AC
976195,Alan Rick,AC
459811,Dr. Jenilson Leite,AC
520881,Dra. Vanda Milani,AC
1096086,Alan Rick,AC
162927,Dr. Jenilson Leite,AC
647171,Branco,AC
361364,Alan Rick,AC
944574,Branco,AC
942424,Alan Rick,AC
893807,Alan Rick,AC
969779,Ney Amorim,AC
683118,Ney Amorim,AC
467018,Branco,AC
1120516,Ney Amorim,AC
534123,Ney Amorim,AC
630275,Nazaré Araújo,AC
1300497,Nazaré Araújo,AC
72882,Nazaré Araújo,AC
1044343,Branco,AC
536789,Alan Rick,AC
1225879,Ney Amorim,AC
1009630,Alan Rick,AC
1285540,Alan Rick,AC
135969,Nazaré Araújo,AC
1124242,Ney Amorim,AC
364919,Dra. Vanda Milani,AC
1374870,Ney Amorim,AC
1281342,Nazaré Araújo,AC
1149362,Alan Rick,AC
39636,Alan Rick,AC
369714,Alan Rick,AC
1346612,Dr. Jenilson Leite,AC
1327998,Ney Amorim,AC
315883,Alan Rick,AC
1099269,Alan Rick,AC
669140,Marcia Bittar,AC
303982,Alan Rick,AC
1074164,Alan Rick,AC
1092828,Marcia Bittar,AC
1148606,Alan Rick,AC
405684,Alan Rick,AC
584380,Ney Amorim,AC
949617,Branco,AC
16985,Alan Rick,AC
1085553,Nulo,AC
335649,Nulo,AC
114616,Dra. Vanda Milani,AC
214238,Alan Rick,AC
549447,Ney Amorim,AC
1050630,Ney Amorim,AC
84733,Alan Rick,AC
1371662,Dra. Vanda Milani,AC
650272,Alan Rick,AC
1008781,Nulo,AC
352972,Ney Amorim,AC
1297282,Alan Rick,AC
312966,Ney Amorim,AC
1002617,Alan Rick,AC
880101,Dra. Vanda Milani,AC
471826,Sanderson Moura,AC
203386,Alan Rick,AC
633982,Dra. Vanda Milani,AC
419278,Alan Rick,AC
1253900,Alan Rick,AC
125603,Ney Amorim,AC
1220721,Nulo,AC
927329,Ney Amorim,AC
272952,Alan Rick,AC
1318278,Alan Rick,AC
559006,Dr. Jenilson Leite,AC
1172980,Alan Rick,AC
481503,Dr. Jenilson Leite,AC
184952,Dr. Jenilson Leite,AC
1333882,Dra. Vanda Milani,AC
29462,Alan Rick,AC
460908,Nulo,AC
95330,Dr. Jenilson Leite,AC
704554,Dra. Vanda Milani,AC
1171226,Alan Rick,AC
104110,Ney Amorim,AC
190944,Nulo,AC
767657,Alan Rick,AC
1074832,Alan Rick,AC
378135,Dra. Vanda Milani,AC
216367,Dr. Jenilson Leite,AC
969200,Alan Rick,AC
766289,Ney Amorim,AC
1256091,Ney Amorim,AC
205058,Marcia Bittar,AC
1180395,Sanderson Moura,AC
785662,Alan Rick,AC
1377361,Nulo,AC
16804,Nazaré Araújo,AC
908151,Dr. Jenilson Leite,AC
1057891,Dr. Jenilson Leite,AC
1258783,Dra. Vanda Milani,AC
1126657,Alan Rick,AC
93391,Nazaré Araújo,AC
157362,Alan Rick,AC
44541,Alan Rick,AC
91477,Dr. Jenilson Leite,AC
1168685,Alan Rick,AC
1051262,Dr. Jenilson Leite,AC
794257,Dr. Jenilson Leite,AC
129384,Ney Amorim,AC
506753,Alan Rick,AC
120634,Ney Amorim,AC
31101,Nazaré Araújo,AC
755306,Alan Rick,AC
748744,Alan Rick,AC
873192,Dra. Vanda Milani,AC
921282,Alan Rick,AC
532752,Alan Rick,AC
1259941,Nazaré Araújo,AC
381973,Dr. Jenilson Leite,AC
97317,Ney Amorim,AC
717758,Marcia Bittar,AC
649820,Nulo,AC
857793,Dra. Vanda Milani,AC
524645,Marcia Bittar,AC
467027,Alan Rick,AC
828262,Alan Rick,AC
1145915,Dr. Jenilson Leite,AC
141662,Ney Amorim,AC
377876,Alan Rick,AC
444156,Alan Rick,AC
115491,Nazaré Araújo,AC
1132724,Dr. Jenilson Leite,AC
1267487,Alan Rick,AC
1356503,Alan Rick,AC
116982,Dra. Vanda Milani,AC
1060484,Dra. Vanda Milani,AC
1050770,Nazaré Araújo,AC
584830,Nazaré Araújo,AC
103600,Alan Rick,AC
221202,Alan Rick,AC
1101728,Alan Rick,AC
1008314,Dr. Jenilson Leite,AC
242231,Dr. Jenilson Leite,AC
252362,Ney Amorim,AC
405905,Alan Rick,AC
1064945,Nazaré Araújo,AC
136316,Nazaré Araújo,AC
3942,Dr. Jenilson Leite,AC
465620,Marcia Bittar,AC
409655,Dr. Jenilson Leite,AC
425244,Nazaré Araújo,AC
584617,Dra. Vanda Milani,AC
408443,Alan Rick,AC
875384,Alan Rick,AC
836154,Dra. Vanda Milani,AC
234903,Ney Amorim,AC
464483,Ney Amorim,AC
1040673,Alan Rick,AC
1068864,Alan Rick,AC
1137678,Ney Amorim,AC
86929,Dra. Vanda Milani,AC
1117760,Alan Rick,AC
824499,Nazaré Araújo,AC
738112,Marcia Bittar,AC
31475,Ney Amorim,AC
1230204,Ney Amorim,AC
901117,Alan Rick,AC
441813,Nulo,AC
38949,Nazaré Araújo,AC
948112,Marcia Bittar,AC
641447,Nazaré Araújo,AC
441260,Ney Amorim,AC
135537,Dr. Jenilson Leite,AC
846868,Ney Amorim,AC
914524,Alan Rick,AC
914346,Alan Rick,AC
393239,Ney Amorim,AC
458944,Alan Rick,AC
176757,Nazaré Araújo,AC
361031,Dr. Jenilson Leite,AC
1195218,Ney Amorim,AC
811050,Ney Amorim,AC
254978,Alan Rick,AC
1072188,Nulo,AC
1369338,Marcia Bittar,AC
398413,Nulo,AC
761955,Alan Rick,AC
1246700,Dr. Jenilson Leite,AC
405142,Branco,AC
842992,Dr. Jenilson Leite,AC
1230649,Nazaré Araújo,AC
283287,Dr. Jenilson Leite,AC
713086,Dimas Sandas,AC
1206226,Alan Rick,AC
1120461,Alan Rick,AC
786341,Alan Rick,AC
692358,Nazaré Araújo,AC
1120792,Ney Amorim,AC
4723,Nazaré Araújo,AC
485313,Alan Rick,AC
981808,Dra. Vanda Milani,AC
329187,Dr. Jenilson Leite,AC
749974,Alan Rick,AC
713698,Alan Rick,AC
681907,Alan Rick,AC
678403,Alan Rick,AC
833621,Dr. Jenilson Leite,AC
795707,Dra. Vanda Milani,AC
99813,Alan Rick,AC
103747,Dr. Jenilson Leite,AC
422534,Alan Rick,AC
172146,Ney Amorim,AC
1168668,Alan Rick,AC
683621,Alan Rick,AC
790863,Marcia Bittar,AC
44284,Nazaré Araújo,AC
227166,Alan Rick,AC
1161394,Marcia Bittar,AC
1376020,Marcia Bittar,AC
955810,Ney Amorim,AC
1061667,Ney Amorim,AC
407888,Alan Rick,AC
236547,Alan Rick,AC
566513,Alan Rick,AC
717621,Nazaré Araújo,AC
601037,Marcia Bittar,AC
1159228,Dra. Vanda Milani,AC
85089,Ney Amorim,AC
757347,Marcia Bittar,AC
747482,Alan Rick,AC
426246,Ney Amorim,AC
1078404,Alan Rick,AC
552936,Alan Rick,AC
1199178,Dr. Jenilson Leite,AC
779067,Ney Amorim,AC
181379,Alan Rick,AC
445149,Marcia Bittar,AC
160277,Sanderson Moura,AC
15565,Marcia Bittar,AC
920129,Alan Rick,AC
48404,Alan Rick,AC
515898,Nulo,AC
1348899,Ney Amorim,AC
1024824,Ney Amorim,AC
63529,Nazaré Araújo,AC
218850,Alan Rick,AC
685437,Alan Rick,AC
103760,Dr. Jenilson Leite,AC
12543,Alan Rick,AC
944149,Branco,AC
1111098,Alan Rick,AC
447266,Ney Amorim,AC
439199,Dr. Jenilson Leite,AC
268741,Alan Rick,AC
993428,Marcia Bittar,AC
346301,Ney Amorim,AC
293577,Nazaré Araújo,AC
131907,Dra. Vanda Milani,AC
892503,Alan Rick,AC
1265259,Dr. Jenilson Leite,AC
803204,Ney Amorim,AC
257609,Branco,AC
960874,Alan Rick,AC
239211,Dr. Jenilson Leite,AC
229150,Dr. Jenilson Leite,AC
1068346,Ney Amorim,AC
1304760,Alan Rick,AC
1246680,Alan Rick,AC
299699,Alan Rick,AC
196614,Alan Rick,AC
715296,Dra. Vanda Milani,AC
1369597,Alan Rick,AC
828882,Ney Amorim,AC
476906,Alan Rick,AC
96851,Alan Rick,AC
374418,Dr. Jenilson Leite,AC
226050,Alan Rick,AC
252907,Dr. Jenilson Leite,AC
899249,Dr. Jenilson Leite,AC
75532,Branco,AC
540171,Nulo,AC
185868,Ney Amorim,AC
143404,Ney Amorim,AC
401275,Alan Rick,AC
1146252,Dra. Vanda Milani,AC
1153147,Dr. Jenilson Leite,AC
166239,Alan Rick,AC
424419,Dra. Vanda Milani,AC
642086,Marcia Bittar,AC
1184442,Marcia Bittar,AC
679831,Ney Amorim,AC
446372,Alan Rick,AC
651181,Nazaré Araújo,AC
1319120,Ney Amorim,AC
1088075,Ney Amorim,AC
1163981,Alan Rick,AC
1288905,Alan Rick,AC
1033038,Ney Amorim,AC
251016,Alan Rick,AC
1097488,Nulo,AC
1325488,Branco,AC
11546,Ney Amorim,AC
392683,Alan Rick,AC
63961,Nulo,AC
416749,Dra. Vanda Milani,AC
112468,Nazaré Araújo,AC
847725,Ney Amorim,AC
424274,Dr. Jenilson Leite,AC
194895,Marcia Bittar,AC
1020189,Ney Amorim,AC
1212234,Ney Amorim,AC
276202,Nulo,AC
185840,Marcia Bittar,AC
490748,Dr. Jenilson Leite,AC
442282,Marcia Bittar,AC
662242,Alan Rick,AC
100236,Ney Amorim,AC
1039846,Nulo,AC
265230,Ney Amorim,AC
983339,Alan Rick,AC
565699,Dr. Jenilson Leite,AC
482525,Dr. Jenilson Leite,AC
1347296,Branco,AC
908855,Ney Amorim,AC
736292,Alan Rick,AC
204230,Alan Rick,AC
210755,Dra. Vanda Milani,AC
1175370,Alan Rick,AC
110631,Alan Rick,AC
616085,Alan Rick,AC
1007615,Nazaré Araújo,AC
900879,Alan Rick,AC
646657,Dra. Vanda Milani,AC
1176555,Ney Amorim,AC
105571,Dr. Jenilson Leite,AC
1324597,Dr. Jenilson Leite,AC
114619,Alan Rick,AC
271732,Dra. Vanda Milani,AC
454289,Dr. Jenilson Leite,AC
1156494,Alan Rick,AC
668196,Dr. Jenilson Leite,AC
694050,Marcia Bittar,AC
1186028,Alan Rick,AC
1226772,Marcia Bittar,AC
586504,Alan Rick,AC
274118,Alan Rick,AC
399049,Nulo,AC
134654,Alan Rick,AC
424067,Nazaré Araújo,AC
1191856,Dr. Jenilson Leite,AC
1164744,Alan Rick,AC
590727,Alan Rick,AC
422577,Dra. Vanda Milani,AC
255908,Dr. Jenilson Leite,AC
461988,Ney Amorim,AC
1313533,Alan Rick,AC
916094,Alan Rick,AC
398790,Dra. Vanda Milani,AC
461313,Ney Amorim,AC
82380,Alan Rick,AC
260298,Marcia Bittar,AC
110646,Dra. Vanda Milani,AC
253466,Dr. Jenilson Leite,AC
1031193,Alan Rick,AC
469143,Alan Rick,AC
460739,Ney Amorim,AC
437504,Alan Rick,AC
435398,Marcia Bittar,AC
253499,Nulo,AC
880447,Dr. Jenilson Leite,AC
662533,Alan Rick,AC
897740,Nulo,AC
184124,Ney Amorim,AC
1099682,Alan Rick,AC
1240069,Nulo,AC
160031,Nazaré Araújo,AC
175195,Nazaré Araújo,AC
573701,Dr. Jenilson Leite,AC
355799,Alan Rick,AC
1320584,Dr. Jenilson Leite,AC
1232072,Dimas Sandas,AC
823099,Alan Rick,AC
453522,Alan Rick,AC
848083,Alan Rick,AC
745291,Dr. Jenilson Leite,AC
25196,Marcia Bittar,AC
135623,Ney Amorim,AC
136413,Dra. Vanda Milani,AC
198250,Alan Rick,AC
944319,Dr. Jenilson Leite,AC
551703,Alan Rick,AC
1114849,Dra. Vanda Milani,AC
1240919,Ney Amorim,AC
396463,Nazaré Araújo,AC
1148369,Nazaré Araújo,AC
603064,Dra. Vanda Milani,AC
595544,Nazaré Araújo,AC
253391,Dr. Jenilson Leite,AC
994330,Alan Rick,AC
807287,Dr. Jenilson Leite,AC
97663,Marcia Bittar,AC
914060,Alan Rick,AC
129215,Alan Rick,AC
670142,Nazaré Araújo,AC
633185,Nazaré Araújo,AC
109668,Dr. Jenilson Leite,AC
1018038,Ney Amorim,AC
109428,Alan Rick,AC
791501,Alan Rick,AC
732882,Alan Rick,AC
500018,Alan Rick,AC
1217507,Dr. Jenilson Leite,AC
1309954,Nulo,AC
337643,Dr. Jenilson Leite,AC
1239604,Alan Rick,AC
585284,Marcia Bittar,AC
1277733,Dr. Jenilson Leite,AC
1018749,Ney Amorim,AC
1316218,Alan Rick,AC
416731,Marcia Bittar,AC
528303,Nulo,AC
1234269,Dra. Vanda Milani,AC
466184,Dr. Jenilson Leite,AC
670150,Nazaré Araújo,AC
399194,Alan Rick,AC
1326026,Alan Rick,AC
125582,Alan Rick,AC
1063712,Nulo,AC
1258982,Ney Amorim,AC
1336066,Dr. Jenilson Leite,AC
388432,Marcia Bittar,AC
345102,Alan Rick,AC
560764,Dr. Jenilson Leite,AC
356992,Ney Amorim,AC
888101,Alan Rick,AC
388163,Alan Rick,AC
1048419,Dr. Jenilson Leite,AC
1186498,Ney Amorim,AC
1171137,Alan Rick,AC
1286981,Marcia Bittar,AC
616068,Alan Rick,AC
931034,Dr. Jenilson Leite,AC
1071914,Ney Amorim,AC
911226,Alan Rick,AC
1194913,Dr. Jenilson Leite,AC
1117898,Nazaré Araújo,AC
3471,Dra. Vanda Milani,AC
1294449,Alan Rick,AC
481580,Ney Amorim,AC
911483,Alan Rick,AC
530345,Alan Rick,AC
526229,Dra. Vanda Milani,AC
433331,Branco,AC
522974,Marcia Bittar,AC
300506,Branco,AC
43166,Dr. Jenilson Leite,AC
221589,Alan Rick,AC
451455,Dr. Jenilson Leite,AC
1308566,Alan Rick,AC
570908,Nulo,AC
64102,Alan Rick,AC
1027193,Dr. Jenilson Leite,AC
154515,Alan Rick,AC
198306,Nazaré Araújo,AC
107732,Dr. Jenilson Leite,AC
158166,Ney Amorim,AC
9342,Alan Rick,AC
525920,Dra. Vanda Milani,AC
1227729,Dra. Vanda Milani,AC
542890,Ney Amorim,AC
66178,Alan Rick,AC
338788,Ney Amorim,AC
332904,Alan Rick,AC
1002937,Alan Rick,AC
156540,Dr. Jenilson Leite,AC
1125483,Alan Rick,AC
677428,Dr. Jenilson Leite,AC
821267,Marcia Bittar,AC
873827,Dr. Jenilson Leite,AC
1335007,Ney Amorim,AC
500654,Branco,AC
1098497,Dr. Jenilson Leite,AC
687024,Ney Amorim,AC
1286767,Alan Rick,AC
57889,Marcia Bittar,AC
834795,Nulo,AC
8763,Dr. Jenilson Leite,AC
505232,Alan Rick,AC
1228275,Dr. Jenilson Leite,AC
1293391,Nazaré Araújo,AC
1272862,Alan Rick,AC
45900,Marcia Bittar,AC
170855,Alan Rick,AC
440593,Nulo,AC
128884,Ney Amorim,AC
405182,Nulo,AC
695818,Ney Amorim,AC
561644,Dr. Jenilson Leite,AC
904166,Marcia Bittar,AC
43566,Dr. Jenilson Leite,AC
639503,Dr. Jenilson Leite,AC
1296843,Ney Amorim,AC
1327387,Nulo,AC
1016892,Dr. Jenilson Leite,AC
127357,Alan Rick,AC
1169369,Dr. Jenilson Leite,AC
839602,Marcia Bittar,AC
433731,Nazaré Araújo,AC
283748,Dr. Jenilson Leite,AC
1266680,Alan Rick,AC
744584,Dr. Jenilson Leite,AC
1166312,Ney Amorim,AC
184698,Alan Rick,AC
302852,Alan Rick,AC
587763,Ney Amorim,AC
792922,Alan Rick,AC
649939,Nazaré Araújo,AC
1004673,Dr. Jenilson Leite,AC
925857,Dr. Jenilson Leite,AC
524440,Alan Rick,AC
138378,Alan Rick,AC
1115156,Dr. Jenilson Leite,AC
1257320,Dr. Jenilson Leite,AC
342830,Nazaré Araújo,AC
1294375,Alan Rick,AC
532948,Alan Rick,AC
343576,Nazaré Araújo,AC
543140,Dra. Vanda Milani,AC
1120408,Ney Amorim,AC
1045900,Dra. Vanda Milani,AC
698672,Alan Rick,AC
492196,Alan Rick,AC
64846,Marcia Bittar,AC
453621,Alan Rick,AC
227557,Alan Rick,AC
99504,Dr. Jenilson Leite,AC
1125061,Branco,AC
434129,Nulo,AC
1331611,Alan Rick,AC
220753,Alan Rick,AC
802280,Marcia Bittar,AC
534019,Branco,AC
167517,Dra. Vanda Milani,AC
765071,Dra. Vanda Milani,AC
1299313,Alan Rick,AC
451026,Ney Amorim,AC
617793,Dr. Jenilson Leite,AC
1329520,Nazaré Araújo,AC
920353,Dr. Jenilson Leite,AC
1285689,Marcia Bittar,AC
1067433,Dr. Jenilson Leite,AC
490314,Ney Amorim,AC
727093,Dra. Vanda Milani,AC
944877,Ney Amorim,AC
874483,Alan Rick,AC
1016853,Dr. Jenilson Leite,AC
336809,Ney Amorim,AC
1262839,Ney Amorim,AC
722913,Dr. Jenilson Leite,AC
574062,Alan Rick,AC
638701,Nazaré Araújo,AC
121398,Nazaré Araújo,AC
509638,Alan Rick,AC
338068,Branco,AC
1194278,Ney Amorim,AC
949383,Dr. Jenilson Leite,AC
421342,Alan Rick,AC
523149,Ney Amorim,AC
1164110,Ney Amorim,AC
1178925,Dr. Jenilson Leite,AC
829046,Alan Rick,AC
578985,Alan Rick,AC
1022972,Alan Rick,AC
891220,Alan Rick,AC
787233,Ney Amorim,AC
763522,Alan Rick,AC
101145,Alan Rick,AC
897217,Alan Rick,AC
1322310,Dra. Vanda Milani,AC
438898,Nazaré Araújo,AC
1139555,Alan Rick,AC
711941,Dra. Vanda Milani,AC
1238440,Ney Amorim,AC
1081841,Alan Rick,AC
1687,Alan Rick,AC
392975,Alan Rick,AC
809651,Dimas Sandas,AC
1172644,Dr. Jenilson Leite,AC
581565,Dr. Jenilson Leite,AC
319390,Ney Amorim,AC
265641,Marcia Bittar,AC
110160,Alan Rick,AC
513502,Ney Amorim,AC
1170760,Branco,AC
1073679,Alan Rick,AC
20215,Dr. Jenilson Leite,AC
125835,Alan Rick,AC
1155183,Nulo,AC
547804,Nulo,AC
847762,Alan Rick,AC
704154,Alan Rick,AC
804041,Marcia Bittar,AC
1039102,Alan Rick,AC
341162,Alan Rick,AC
798276,Ney Amorim,AC
89719,Ney Amorim,AC
99838,Ney Amorim,AC
