,nome,estado
1035297,Coronel Marcos Rocha,RO
341637,Coronel Marcos Rocha,RO
825557,Marcos Rogerio,RO
1093524,Coronel Marcos Rocha,RO
1082295,Marcos Rogerio,RO
860782,Marcos Rogerio,RO
1242187,Léo Moraes,RO
1126357,Marcos Rogerio,RO
1267350,Daniel Pereira,RO
866630,Coronel Marcos Rocha,RO
108657,Marcos Rogerio,RO
358318,Coronel Marcos Rocha,RO
961077,Coronel Marcos Rocha,RO
497528,Marcos Rogerio,RO
97197,Marcos Rogerio,RO
292478,Daniel Pereira,RO
961487,Marcos Rogerio,RO
1109079,Marcos Rogerio,RO
1334160,Nulo,RO
921619,Léo Moraes,RO
773696,Nulo,RO
709051,Léo Moraes,RO
951827,Coronel Marcos Rocha,RO
443828,Léo Moraes,RO
584632,Marcos Rogerio,RO
1305844,Marcos Rogerio,RO
715115,Léo Moraes,RO
579954,Léo Moraes,RO
437811,Marcos Rogerio,RO
242004,Marcos Rogerio,RO
1344272,Marcos Rogerio,RO
280445,Coronel Marcos Rocha,RO
269936,Marcos Rogerio,RO
495496,Léo Moraes,RO
465841,Marcos Rogerio,RO
319729,Marcos Rogerio,RO
217899,Coronel Marcos Rocha,RO
251998,Marcos Rogerio,RO
1157750,Marcos Rogerio,RO
531367,Marcos Rogerio,RO
460681,Marcos Rogerio,RO
810017,Marcos Rogerio,RO
909277,Coronel Marcos Rocha,RO
50514,Marcos Rogerio,RO
498289,Marcos Rogerio,RO
883124,Coronel Marcos Rocha,RO
626136,Coronel Marcos Rocha,RO
283294,Coronel Marcos Rocha,RO
534269,Coronel Marcos Rocha,RO
521571,Marcos Rogerio,RO
653345,Marcos Rogerio,RO
1307024,Marcos Rogerio,RO
1372872,Daniel Pereira,RO
1329782,Marcos Rogerio,RO
725058,Marcos Rogerio,RO
321919,Marcos Rogerio,RO
923016,Marcos Rogerio,RO
536965,Marcos Rogerio,RO
365367,Coronel Marcos Rocha,RO
1321454,Daniel Pereira,RO
1191016,Nulo,RO
